Date,Price
2015-02-18,18.71
2015-02-17,18.9
2015-02-16,19.11
2015-02-13,19.33
2015-02-12,19.62
2015-02-11,19.51
2015-02-10,19.54
2015-02-09,19.57
2015-02-06,19.6
2015-02-05,19.55
2015-02-04,19.58
2015-02-03,19.64
2015-02-02,19.87
2015-01-30,20.01
2015-01-29,19.77
2015-01-28,19.87
2015-01-27,19.93
2015-01-26,20.02
2015-01-23,19.99
2015-01-22,20.06
2015-01-21,20.15
2015-01-20,20.28
2015-01-19,20.41
2015-01-16,20.45
2015-01-15,20.58
2015-01-14,20.4
2015-01-13,20.37
2015-01-12,20.25
2015-01-09,20.09
2015-01-08,19.84
2015-01-07,19.65
2015-01-05,19.79
2015-01-02,19.76
2014-12-31,19.82
2014-12-30,19.81
2014-12-29,19.51
2014-12-23,19.52
2014-12-22,19.75
2014-12-19,20.06
2014-12-18,20.18
2014-12-17,20.28
2013-08-14,13.62
2013-08-09,14.47
2013-08-08,14.01
2013-08-07,14.01
2013-08-02,14.01
2013-07-31,14
2013-07-29,14.05
2013-07-26,14.01
2013-07-25,14
2013-07-24,14.01
2013-07-23,14
2013-07-22,14
2013-07-19,14
2013-07-18,14
2013-07-16,14
2013-07-15,13.51
2013-07-12,14.49
2013-07-11,14.5
2013-07-10,14.25
2013-07-09,14.5
2013-07-04,14.59
2013-07-03,14.5
2013-07-02,14.5
2013-06-28,14.5
2013-06-27,14.5
2013-06-26,14.49
2013-06-24,14.5
2013-06-21,14.5
2013-06-20,14.5
2013-06-19,14.49
2013-06-18,14.44
2013-06-17,14.49
2013-06-14,14.49
2013-06-13,14.44
2013-06-12,14
2013-06-11,13.67
2013-06-10,13.53
2013-06-07,13.42
2013-06-06,13.52
2013-06-05,13.55
2013-06-04,13.86
2013-06-03,13.45
2013-05-31,13.82
2013-05-28,13.79
2013-05-24,13.7
2013-05-23,13.88
2013-05-22,13.69
2013-05-21,13.85
2013-05-20,13.59
2013-05-17,13.71
2013-05-16,13.6
2013-05-14,13.88
2013-05-13,13.88
2013-05-10,13.7
2013-05-08,13.54
2013-05-07,13.51
2013-05-06,13.8
2013-05-03,13.9
2013-05-02,13.57
2013-04-29,13.6
2013-04-26,13.5
2013-04-25,13.24
2013-04-24,13.21
2013-04-23,13.12
2013-04-22,13.51
2013-04-19,13.79
2013-04-18,13.76
2013-04-17,13.92
2013-04-16,14
2013-04-11,14
2013-04-10,14.07
2013-04-09,14.11
2013-04-08,14.06
2013-04-05,14.17
2013-04-04,14.07
2013-04-03,14.08
2013-04-02,14.2
2013-03-29,14.18
2013-03-28,14.1
2013-03-27,14.13
2013-03-26,14.05
2013-03-25,14.06
2013-03-22,14.06
2013-03-21,13.97
2013-03-20,13.94
2013-03-19,13.98
2013-03-18,13.78
2013-03-15,13.72
2013-03-14,13.9
2013-03-13,13.86
2013-03-12,13.53
2013-03-08,13.84
2013-03-07,13.99
2013-03-05,13.52
2013-03-04,13.67
2013-02-28,13.26
2013-02-26,13.54
2013-02-25,13.18
2013-02-22,13.5
2013-02-21,13.54
2013-02-20,14
2013-02-19,13.87
2013-02-18,14.15
2013-02-15,14.14
2013-02-14,13.74
2013-02-13,14.16
2013-02-12,14.22
2013-02-11,14.06
2013-02-08,14.24
2013-02-07,14.22
2013-02-06,13.41
2013-02-05,13.13
2013-02-04,13.03
2013-02-01,13.09
2013-01-31,13.11
2013-01-30,13.2
2013-01-29,13.24
2013-01-28,13.17
2013-01-25,13.12
2013-01-24,13.06
2013-01-23,13.06
2013-01-22,13.08
2013-01-21,13
2013-01-18,13.1
2013-01-17,13.07
2013-01-16,13.05
2013-01-15,13.05
2013-01-14,13.01
2013-01-11,12.88
2013-01-10,12.86
2013-01-09,12.83
2013-01-08,12.73
2013-01-07,12.76
2013-01-04,12.69
2013-01-03,12.61
2013-01-02,12.67
